name,reviews
Wanda,Cash net has always been there for me when I needed extra money. They have always treated me with respect. There staff is unbelievably great with there customer service skills. Been a customer for 6 years now and will be for life.
Gregory,Thank you. You helped at a ti.e I really needed it.
ADA,Asking for smaller payment until I paid it all back.  You guys tell me you can't help at all
kenneth,So helpful Everyone I've spoken with
Shannon,Needed help they was there to help me one for them I would not be able to work
Shannon,"This place here at Cashnet USA is remarkably fabulous, whenever you get in a bind, which happens at anytime, they are there for me, I've been with them for almost 2 years now and all i can say to help anyone in doubt, is as long as you barrow what you need then get it back to them with the interest you can't go wrong.. get your paperwork done quickly and easily then it's up to you where and when you need it and, snap, like that,, it's there for you. And the customer service is more than happy to help you with anything. Awesome, thanks for being there for me when it means the most... Thanks again for the entire Cash Net USA Team. Sincerely!"
Kaden,"Fast, quiet and professional"
Charles Bell,"All in all, it was a decent experience. That was on line and talking to customer support. And if I ever need to use them agai, I will. No doubt about it."
Laura,My experience with customer service was very helpful and they answer my question and solved my issues right quick.Great customer service!
LORIE Godbolt,Jeffrey was very knowledgeable friendly and helpful
MONICA,Great customer service
Willis,I was going to have some trouble with my payment this week. The representative was very eager to help me. I was able to extend the payment with no trouble. The representatives are always very professional And willing to help.
KIRK,I loved how it was a fast process so happy and grateful to come across them. 100% recommend
FRANKLIN,Needed money to help pay for my car to get fixed. Filled out the online application. Had to call customer service due to code now working. Got a great agent on the phone she walked me through the code process and answered all my questions. She let me know on the weekend money will be available on Monday and also said will email letter if approved. Within 2 hours got my approval letter. I was so grateful and this was my first time doing this. 5 stars from me I will definitely use them again
Carol Ataganian,My experience  was great
ronald,It was a great experience. To trust me with this loans means the world. Thank you so much for the loan to better myself.
CANDY,"The representative I spoke with was very helpful and very polite.  Most of all, she listened to my issue and took care of it for me...I would recommend CashNetUSA before any other company..Thanks CashNetUSA"
Annie Bloom Herold,Great experience. Thank you CashNetUSA
WILLIAM,Unfortunately i forget the name the lady th
Laura Rivera,"Hi everyone who are in a bit of a bind. I fully recommend this company for help with a loan! Now , to the company Cash USA . If you know of any one in the Kansas City Missouri area that needs a handyman or Tamele's for a party. Please send them my way!!. 816-400-0130."
Heather,Very helpful in lending money thanks thanks buddy happy to have found you guys
CHARLES,I needed some fast cash in a hurry and CashNetUSA was there to accommodate my needs.  It was a easy process to complete online and I was approved in seconds.  The needed cash was in my bank account the same.  I also have a line of credit if I would need additional funds at a later date.  This is my first time using this service and I would highly recommend CashNetUSA to family and friends.
VIRGINIA,The people and online service was great
Andrea,"Thank you, been a very helpful resource!"
Karosiea,"Was very quick and convenient, got the deposit in my account after a few hours. Would use again and recommend to friends and family"
Tramela,Great service every time so far.
Chelsey,"The young man from Chicago was excellent, you are very blessed to have workers like him. I am older so he helped me as so much explaining everything."
RENA,I really appreciate the financial help that Cashnet has offered me in the past 2 plus years.  It truly was a life saver for me.  Thank You once again.
Eric,For a $2100 line of credit be prepared to pay over $7000 in interest before the loan is paid off. Trying to get my balance down and payoff early. I made a $1000 payment. Only $300 was applied to the principal and $700 was applied to interest. Never missed a payment. I still owe $1800. Do not get a loan from these sharks!!!!!
EDDIE JEAN SMITH,Great Experience! Easy and No Hassel
William,The customer service is excellent and they tell you the truth
Sunny Peterson,I called customer service with a problem and Tornicka was able to help. She gave me several good options. She gave me a completely good experience and so far I have never had a bad experience with CashNetUSA. I would recommend this company
